email,company,country,city,website,contract_value_eur,commodity,commodity_short,trade_agreement,tariff_benefit,supplier_count,supplier_provinces,top_suppliers
arimee3@hotmail.com,Osaühing Arimee,EST, Pärnu linn,,750000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
arnaud.saive@elior.fr,ELIOR RESTAURATION HOTELLERIE SANTE,FRA,LA DEFENSE,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
arne@gjennestad.no,Gjennestad Gartnerskole,NOR,Stokke,,13000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
arrobabaeza@hotmail.com,"ARROBA BAEZA, S.L.",ESP,Baeza,,33714,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
artobakeries@gmail.com,D. L. ARTO BAKERIES LTD,CYP,Limassol,https://www.eprocurement.gov.cy/epps,207193,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
arttu.haverinen@huutokoski.fi,Taimisto Huutokoski Oy,FIN,Huutokoski,,420000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
aruns.olseika@kgs.lv,"SIA ""Kurzemes Gaļsaimnieks""",LVA,Virgas pag.,,3596000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
asa.campbell@arlafoods.com,Arla Foods AB,SWE,SOLNA,,9600000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
asa.jedenberg@telia.com,Hamnkrogen i Gottskar AB,SE,Onsala,,12000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
a.saulnier@terreazur.fr,POMONA,FRA,REZE,,260000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
ase@brandmarks.se,Aktiebolaget Brändmarks Blommor,SWE,BORÅS,,400000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
asker.blomster@interflora.no,ASKER BLOMSTER AS,NOR,Asker,,10000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
aspanadif@hotmail.com,Asociaciçon de Padres de Niños y Adolescentes Discapacitados de Ibiza y Formentera ( ASPANADIF),ESP,Ibiza,,581752,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
aspihlaka@hot.ee,Aktsiaselts Pihlaka,EST,Rakvere linn,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
asservissro@gmail.com,"AS servis, s.r.o.",SVK,Moldava nad Bodvou,,2360778,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
assistanatcommercial@restoria.fr,RESTORIA,FRA,ANGERS Cedex 1,,326210,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
assistanatcommercialt@restoria.fr,RESTORIA SAS,FRA,ANGERS Cedex 01,https://www.restoria.fr/,1205505,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
assistante.creches.idf@api-restauration.com,API RESTAURATION,FRA,Mons-En-Baroeul,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
association.cela@gmail.com,Collectif d'Éleveurs Alpins,FRA,Seyne,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
association@cgrssaffre.com,Comité de Gestion du Restaurant Scolaire,FRA,SAFFRE,,319981,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
a.stopikowski@wp.pl,"IGUANA Catering s.c. Ariel Stopikowski Paweł Struczyński wspólnicy spółki
cywilnej",POL,Kwidzyn,https://iguana.pl/oferta-catering/,8439525,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
astrid.keuffner@thermofisher.com,Fisher Scientific GmbH,DEU,Schwerte,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
astrid.kueffner@thermofisher.com,Fisher Scientific GmbH,DEU,Schwerte,http://www.de.fishersci.com,238238,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
ASYSTENT@MISSTERIUM.PL,Maciej Jewuła MISTERIUM,POL,Wojnicz,,1430698,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
a.thiel@klueh.de,Klüh Catering,DEU,Düsseldorf,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
athiou@lucien-allonne.com,ETS LUCIEN,FRA,"ALLONNE
",,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
atranter@cateressence.com,Cateressence Ltd,MT,Qormi [al Qormi Citta Pinto],https://www.etenders.gov.mt/epps,2284968,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
att.cliente@albie.es,"ALBIE, S.A.",ESP,BOADILLA DEL MONTE (MADRID),,300000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
attila.horvath@paymentgateway.hu,BIG FISH Payment Services Korlátolt Felelősségű Társaság,HUN,Budapest,https://www.paymentgateway.hu,1592880298,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
au.charpentier@ch-compiegnenoyon.fr,Centre hospitalier intercommunal de Compiègne Noyon,FRA,Compiègne,,960400,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
aude@camva.fr,Coopérative Artisanale des Métiers de la Viande de l'Aude,FRA,Carcassonne,,66429008,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
audrey.lemee@cobalys.fr,COBALYS,FRA,Limours,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
augustin@fruktdealen.se,Fruktdealen i Sverige AB,SWE,Upplands Väsby,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
ausolan@ausolan.com,"AUSOLAN RCN, S.L.",ESP,Castelldefels,www.ausolan.com,4837321,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
ausschreibung@cc-leipzig.de,Bietergemeinschaft Saxonia-Catering GmbH & Co. KG und GfB Catering GmbH,DEU,Leipzig,,489235,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
ausschreibungen@catering-eberhardt.de,Michael Eberhardt Catering GmbH,DEU,Wuppertal,http://www.catering-eberhardt.de,958650,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
Ausschreibungen@royschulz.de,Roy Schulz GmnbH,DEU,Berlin,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
ausschreibungen@wolftheiss.com,MenüMobil Food Service Systems GmbH,AUT,Inzing,,5393486,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
ausschreibung@eurest.at,Eurest Restaurationsbetriebsgesellschaft.m.b.H,AUT,Wien,,694187,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
authentic.restaurant.lemans@gmail.com,L'Authentic' Restaurant,FRA,Le Mans,,4200000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
av.martinez.boris@orange.fr,SAVEURS DES CEVENNES,FRA,Ales,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
avo@bambona.com,aktsiaselts BAMBONA,EST, Tallinn,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
awcatering@web.de,AWCatering,DEU,Oberasbach,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
awetrading@slovanet.sk,AWE TRADING s.r.o.,SVK,Púchov,,4798,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
azizacar@me.com,Ester i Kungsbacka AB,SE,Kungsbacka,http://www.restaurangester.se,12000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
b1.urban@impel.pl,Impel Catering Sp. z o.o.,POL,Wrocław,,1471406,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
baan@wanadoo.fr,ETS BAAN,FRA,VULAINES,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
baby.business10@yahoo.com,Baby Business SRL,RO,Odorheiu Secuiesc,www.baby-business.ro,21736,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
backoffice@marikomerc.hr,"MARIKOMERC, d.o.o.",HRV,Poličnik,https://marikomerc.hr/,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
backoffice@rent-a-cook-bonn.de,Rent a Cook  Cateringservice,DEU,Bonn,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bacovsky@twibbt.cz,twibbit spol. s r.o.,CZE,Lysice,https://twibbit.cz,3900000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
badeaecoprod@yahoo.com,Ecoprod S.R.L.,RO,Isalnita,www.ecoprod.ro,2350000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
balmerk@balmerk.ee,Balmerk Estonia OÜ,EST, Tallinn,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bama@bama.no,Bama Storkjøkken AS,NOR,OSLO,,50000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
barbanqueting@legalmail.it,Bar Banqueting S.r.l.,ITA,ROMA,,18664468,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
barry@fitzerscatering.ie,Fitzers Catering Limited,IE,Dublin,www.fitzerscatering.ie,12000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bartekzabost@op.pl,CopyWhite Bartosz Zabost,POL,Łódź,,2970209,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bartlomiej@slmoments.pl,Sambor Luxury Moments Bartłomiej Sambor,POL,Wrocław,,631634,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
basharv@hotmail.com,SUPER CHICKEN AB,SWE,MALMÖ,,20000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
batbooy@abv.bg, ,BG,.  ,,41394,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
baumschulezech@t-online.de,Baumschule Zech Gartenbau & Landschaftspflege,DEU,Langenwetzendorf,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
b.chipier@chipier.fr,CHIPIER,FRA,Mornant,,422000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
b.courraly@terreazur.fr,POMONA,FRA,Bordeaux,,2700000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
b.durandet@passionfroid.fr,PASSIONFROID_OUEST,FRA,SAINT JACQUES DE LA LANCE,,830100,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
beatawalczak.tomato@tlen.pl,ToMaTo Beata Walczak,PL,Gniezno,,1218000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
beate.roesner@kulturcatering-berlin.de,Kulturcatering Berlin,DEU,Berlin,,5641760,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
beatrice.selo@groupe-fb.com,FRANS BONHOMME,FRA,Joue-Les-Tours,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
beatrizterron@cateringcantueso.com,CANTUESO RESTAURACIÓN S.L,ESP,Badajoz,,96993,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
beautyfruttikft@gmail.com,Beautyfrutti Korlátolt Felelősségű Társaság,HUN,Budapest,,21970300,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
belen.albema@gmail.com,MARIA OMAIRA SOSA PINEDA,ESP,REQUENA,,95710,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
belen.casado@cofrubi.com,COMERCIAL FRUTICULTORES DEL BIERZO S.Coop,ESP,CARRACEDELO,,1182602,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
belencs@tomasbarretosa.com,"TOMAS BARRETO, S.A.",ESP,BREÑA BAJA,,108776,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
belicka@belspol.sk,"BELSPOL, s.r.o.",SK,Sliac,,499788,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
belspol@belspol.sk,"BELSPOL, s.r.o.",SVK,Sliač,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
benelux.info@thermofisher.com,Fisher Emergo BV,NLD,Landsmeer,,13500000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
benelux.tenders@thermofisher.com,Fisher Emergo BV,NLD,Landsmeer,,15000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bengt@skolfood.se,Skolfood i Göteborg Aktiebolag,SWE,Västra Frölunda,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
benjaminsoto34@icloud.com,SARL LE PIN PARASOL,FRA,Sète,,8264000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
benoitastoul@viandes-occitanes.com,VIANDES OCCITANES,FRA,Montauban,,199287025,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
benoitastoul@viandes-occitanes.fr,VIANDES OCCITANES,FRA,Montauban,,420000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
benoit.fernandez@elior.fr,elior france restauration s.a.s,FR,Paris-la-Defense,,6000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
benoit.morin@comptoirdufrais.fr,SAS LE COMPTOIR DU FRAIS,FRA,Verneuil en Halatte,,1400000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bente.soeberg@thermofisher.com,Fisher Scientific AS,NO,Oslo,,12376882,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
beoglossbo3@gmail.com,lantbrukare,SE,nossebro,,2400000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
berinde.maria2019@gmail.com,Berinde Maria Alina Intreprindere Individuala,RO,Negresti-Oas,www.e-licitatie.ro,16047615,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bernard.cial@iean-floch.com,"SAS BERNARD - GROUPE JEAN FLOC'H
",FRA,LOCMINE CEDEX,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bernard.cial@jean-floch.com,SOCIETE BERNARD,FRA,Moreac,,21723966,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bert@feldts.se,Feldts Fisk & Skaldjur AB,SE,Kungshamn,,23200000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bertrand.monteil@emc2.coop,SAS LE MARVILLOIS,FRA,MONTMEDY,,2647016,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bestbranddistribution@gmail.com,BOWEL PROCESSING S.A.,ROU,Constanta,https://www.bestbranddistribution.ro,7393749,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bestellingen@markey.be,Markey Vleeshandel,BE,Langemark,www.markey.be,148230,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bestellungen.at@thermo.com,Thermo Fisher Scientific wissenschaftliche Geräte GmbH,AUT,Wien,https://www.thermofisher.com,2480933,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bestellungen-de.idd@thermofisher.com,Thermo Fisher Diagnostics GmbH,DEU,Hennigsdorf,,221000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bestflower@telia.com,PAA i Hammaro AB,SE,Karlstad,,3000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bestilling@fiskerikajen.dk,Fiskerikajen Engros ApS,DNK,Rødovre,,3000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bf-oks@bf-oks.dk,BF-OKS A/S,DNK,Hesselager,,14000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bhp_ziajka@wp.pl,Healthy Food MD Sp. z o. o. ,POL,Leszno,,769129,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bianca.popescu07@yahoo.com,A.S.F. ASOCIATIA ARTOSNICOSANT,ROU,Craiova,,604160,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
bidfood@bidfood.cz,Bidfood Czech Republic s.r.o.,CZE,Kralupy nad Vltavou - Mikovice,,669400,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
biliana.mes@abv.bg,БИЛЯНА-МЕС ЕООД,BGR,с. Българско Сливово,,183966,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
b.imhof@imhofbio.ch,Imhofbio AG,CHE,Schwerzenbach,,3721608,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
birgit.hielscher@thermofisher.com,Thermo Fisher Scientific GmbH,DE,Dreieich,,440865,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
birgitta@stensakra.se,Stensakra Charkuteri AB,SE,Vetlanda,,2600000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
birou@lactatebradet.ro,BRADET,ROU,Bradetu,https://www.lactatebradet.ro,181476565,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
biskrzysztof@wp.pl, Veggo K i J Bis Spółka Jawna,POL,Warszawa,http://www.veggo.pl/,8273194,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
BIURO@4ANIMALS.PL,4ANIMALS LEOPOLD MARTIN,POL,Suchy Las,,1842855,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
biuro@adamus.biz.pl,"""ADAMUS"" Firma Handlowo-Usługowa Adam Błażejewski",POL,Skoki,,3749142,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
biuro@adkserwis.com.pl,Super Buffet Sp. z o.o.,POL,Karczew,,10970419,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
biuro@arenacatering.pl,Meta Sp. z o.o.,POL,Kraków,https://arenacatering.pl/,198872849,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
biuro@bagatela-figurski.pl,Bagatela Patryk Figurski,POL,Grudziądz,,1167191,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
biuro@damex.eu,F.H.U „DAMEX” SURMAŃSKI DAMIAN,POL,BRYNEK,,386754,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
biuro@farmsystem.pl,"""FARMSYSTEM"" MARCIN ŻYTO wspólnik spółki cywilnej",POL,Bydgoszcz,,124798,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
biuro@fhmarkus.pl,F.H. Markus,POL,Jaworzno,,1414379,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
biuro@fpcare.pl,Fisher&Paykel Healthcare Poland sp z o.o.,POL,Poznań,www.fisherpaykel.com,10436214,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
biuro@fphcare.pl,Fisher & Paykel Healthcare Poland Sp. z o.o.,POL,Poznań,,45241494,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
biuro@fphvare.pl,Fisher & Paykel Healthcare Poland Spółka z ograniczoną odpowiedzialnością,POL,Poznań,,1597400,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
biuro@fudeko.pl,FUDEKO S.A.,POL,Gdynia,https://fudeko.pl,43069950,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
