company_name,email,country,city,website,address,contract_value,authority,authority_country,cpv,notice_id,year
Jacobs Procurement Group B.V.,jacobs.erwin1@telenet.be,NLD,Maasbracht,,Hagenaarpark 25,86320,Gemeente Rotterdam,NLD,79620000,126573-2025,2025
Heinen & Hopman Engineering B.V.,jaco.heinen@heinenhopman.com,NLD,Bunschoten-Spakenburg,,Produktieweg 12,,Ministerie van Defensie,NLD,50640000,464382-2025,2025
J.K. van den Dool bv,jaco@jkvddoolbv.nl,NLD,Wassenaar,http://www.bodemverbeteraars.nl,Oostdorperweg 207,240000.0,Servicepunt71,NL,14212400,286344-2020,2020
OpDreef,jacomijn@opdreef.nu,NLD,Amersfoort,,Schimmelpenninckstraat 53,36720.0,Omgevingsdienst Regio Utrecht (ODRU),NL,79620000,423482-2023,2023
DELTA Fiber Nederland B.V.,jaco.peters@deltafiber.nl,NLD,Schiedam,https://www.delta.nl/zakelijk/,Overschieseweg 203,548000.0,Gemeenschappelijke regeling Samenwerking De Bevelanden,NLD,32412110,698891-2024,2024
Enigma Nederland B.V.,jaco.rebel@enigmanederland.nl,NLD,Vierpolders,https://www.enigmanederland.nl,Seggeweg 13,100,Waterschap Hollandse Delta,NLD,90000000,534640-2025,2025
Thuiszorg M.O.C. B.V.,jacqueline@gelderthuiszorg.nl,NLD,Nijmegen,,Zwanenstraat 1 A,1,Gemeente Nijmegen,NLD,85300000,719484-2025,2025
Koel Jeugdzorg B.V.,jacqueline@koeljeugdzorg.nl,NLD,Koog aan de Zaan,,Westerzoom 28,80000000,Gemeente Hoorn,NLD,85000000,243346-2025,2025
Flokk bv,jacqueline.snijders@flokk.com,NLD,Rotterdam,http://www.flokk.com,Blaak 28,1580000.0,Tweede Kamer der Staten-Generaal d.t.v. UBR|HIS,NL,39130000,373688-2021,2021
Stichting Hulp Thuis Vrijwaard,jacqueline.vandervelden@omring.nl,NLD,Hoorn,,Nieuwe Steen 36,2000000,Gemeente Hoorn,NLD,85000000,263743-2024,2024
HaskoningDHV Nederland B.V.,jacqueline.vermaak@rhdhv.com,NLD,AMERSFOORT,http://www.royalhaskoningdhv.com,Laan 1914 35,,Vervoerregio Amsterdam,NLD,71300000,2733-2025,2025
stichting Arkin,jade.clee@arkin.nl,NLD,Amsterdam,http://www.arkin.nl,Klaprozenweg 111,0.03,Gemeente Haarlemmermeer,NL,85000000,458525-2023,2023
Het NIC B.V.,jakob.meulenkamp@hetnic.nl,NLD,EINDHOVEN,http://www.hetnic.nl,Bogert 26,1.0,Werkorganisatie BUCH,NL,79620000,623015-2022,2022
Catalyze Group B.V.,Jalal.essbai@catalyze-group.com,NLD,Amsterdam,,Joop Geesinkweg 167,,Université catholique de Louvain ,BEL,79000000,168468-2025,2025
Adviesbureau v. Bouwconstructies Wagemaker BV,j.alberts@wagemaker.nl,NLD,Rosmalen,https://www.wagemaker.nl,Burgemeester Burgerslaan 44 0030,283000,Gemeente Amsterdam,NLD,71000000,46586-2025,2025
Alfa Laval Benelux BV,james.van.lint@alflaval.com,NLD,Breda,http://www.alfalaval.com/benelux,Baarschot 2,,Aquafin NV,BEL,42931000,365798-2025,2025
P.B. Beije B.V.,jan@beije.nl,NLD,RHOON,http://www.beije.nl,Handelsweg 7b,1,"De Bedrijfsvoeringspartner (Barendrecht, Albrandswaard, Ridderkerk, De Bedrijfsvoeringspartner)",NLD,45233141,677889-2024,2024
Sebo Personeelsdiensten BV ,janbert@sebo-personeelsdiensten.nl,NLD,Ijsselmuiden ,,,1800000,Gemeente Apeldoorn,NLD,79620000,539977-2024,2024
Wienerberger B.V.,jan.boeve@wienerberger.com,NLD,ZALTBOMMEL,http://www.wienerberger.nl,Hogeweg 95,,Gemeente Noordwijk,NLD,44113100,413547-2025,2025
De Balanspiramide,jandeboer55@hotmail.com,NLD,Zwolle,,Radewijnsstraat 19,247050,Ministerie van Justitie en Veiligheid,NLD,79620000,795998-2024,2024
De Groenmakers B.V.,jan@de-groenmakers.nl,NLD,DOETINCHEM,http://www.de-groenmakers.nl,Ambachtstraat 15,600000.0,Gemeente Oude IJsselstreek,NLD,77312100,79797-2024,2024
HKV Ochten,jandirk@hkvochten.nl,NLD,Ochten,,Mercuriusweg 44,185000.00,Irado,NLD,44510000,103137-2024,2024
IEO TRANSFORMATOREN B.V.,jan.eelens@ieotrafo.com,NLD,AB Breda,,Mijkenbroek 30,182564751.3,Fluvius System Operator cv (Speciale Sectoren),BEL,31213200,492290-2024,2024
Axians Performance Solutions,jan.engelen@axians.com,NLD,Zaltbommel,,Hogeweg 41,115000.0,Zorginstituut Nederland,NL,79620000,270968-2022,2022
Lasaulec B.V.,janet.hornstra@lasaulec.nl,NLD,HEERENVEEN,http://www.lasaulec.nl,Kuper 2,1110000.0,"Ministerie van Economische Zaken en Klimaat, Rijksdienst voor Ondernemend Nederland (RVO)",NL,63120000,402673-2023,2023
Kenonz Overheid B.V.,janette@kenonz.nl,NLD,GORREDIJK,http://www.kenonz.nl,Brouwerswal 11,,Gemeente Coevorden,NLD,79610000,305866-2024,2024
ABF Research BV,janhooft@abf.nl,NLD,Delft,http://www.abfresearch.nl,Verwersdijk 8,3750000.0,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties dtv RISRIS,NL,72316000,430401-2023,2023
Kliko WTS B.V.,jan.huizer@kliko.nl,NLD,VEENENDAAL,http://www.kliko.nl,Standaardruiter 36,,Gemeente Dijk en Waard,NLD,34928480,788336-2025,2025
Ocean Outdoor Nederland B.V.,janjaap.dijkman@oceanoutdoor.nl,NLD,Amsterdam,http://www.oceanoutdoor.nl,Locatellikade 1 1,89038,Gemeente Zwolle,NLD,79341200,174632-2025,2025
Mateboer Milieu Techniek B.V.,janjacob.stolte@mateboer.nl,NLD,Kampen,https://mateboer.nl,Ambachtsstraat 27,7500000,Provincie Groningen,NLD,71312000,320149-2025,2025
JARO B.V.,jan@jarogroup.com,NLD,Stellendam,https://www.jarogroup.com,Hinder 1,,Gemeente Goeree-Overflakkee,NLD,79620000,518148-2025,2025
Fonville Schoonhouden bv,jankeesboone@fonville.nl,NLD,Coevorden,http://www.fonville.nl,Trageldijk 13,1.0,Gemeente Eindhoven,NL,90900000,042697-2020,2020
Kuijf Milieudiensten BV,jan@kuijfbv.nl,NLD,Nieuwveen,http://www.kuijfbv.nl,Amperestraat 6,1480000.0,Cyclus N.V.,NLD,90512000,745159-2024,2024
Kempkes Landmeten bv,jan@landmeten.nl,NLD,Elst GLD,http://www.landmeten.nl,Industrieweg Oost 8,1.0,Gemeente Soest,NL,71355000,378601-2021,2021
McCoy & Partners B.V.,jan.laros@mccoy-partners.com,NLD,Eindhoven,,Torenallee 45,25500000,Erasmus Universiteit Rotterdam,NLD,72000000,553419-2024,2024
Antea Nederland B.V.,jan-lucas.hof@anteagroup.nl,NLD,Heerenveen,http://www.anteagroup.nl,Tolhuisweg 57,,Rijksvastgoedbedrijf,NLD,71000000,628891-2025,2025
Circet Nederland B.V.,jan.lunenberg@circet.nl,NLD,Den Bosch,,Utopialaan 24,200000000,Alliander N.V.,NLD,45300000,194399-2025,2025
Jump.nl,janmaarten@jump.nl,NLD,Zwijndrecht,,Stationsweg 41,417800,Gemeente Rotterdam,NLD,79620000,212020-2025,2025
Miltenburg AV B.V.,jan@miltenburg-av.nl,NLD,Maarssen,http://www.miltenburg-av.nl,Ticheloven 4,55000.0,NOS,NLD,92200000,17030-2025,2025
Strukton Milieutechniek B.V.,janne.constandse@strukton.com,NLD,Breda,,Schapenweide 6,570000,Gemeente Den Haag,NLD,63712200,274486-2025,2025
Vermaat Bedrijfshoreca B.V.,janneke.kraakman@vermaatgroep.nl,NLD,IJsselstein,http://www.vermaatgroep.nl,Produktieweg 1,60000000,UWV,NLD,55520000,149871-2025,2025
Loonbedrijf Reimink B.V.,jannico@reiminkdenham.nl,NLD,Den Ham,https://www.reiminkdenham.nl,Schapendijk 3,395000,Waterschap Vechtstromen,NLD,77310000,383730-2025,2025
Hans Reintjes,janniereintjes@hetnet.nl,NLD,Lochem,,Vordensebinnenweg 2,27500000,Provincie Gelderland,NLD,90630000,781505-2024,2024
Stichting Probos,jan.oldenburger@probos.nl,NLD,Wageningen,http://www.probos.net,Hollandseweg 7 J,466000.0,"Ministerie van Landbouw, Natuur en Voedselkwaliteit",NL,77231500,181788-2021,2021
Axians Communication Solutions BV,janpeter.vrij@axians.com,NLD,Rotterdam,,,2100000,Stichting Kennisnet,NLD,72315000,246841-2024,2024
Vodafone Libertel B.V.,jan.pijpstra@vodafoneziggo.com,NLD,Maastricht,https://www.vodafone.nl,Avenue Ceramique 300,3345000,Kamer van Koophandel,NLD,64200000,416357-2024,2024
Rhoderlanden Groep B.V.,jan.poi@rhoderlandengroep.nl,NLD,Beuningen,,Denekamperstraat 23,312000,Zorginstituut Nederland,NLD,79620000,599542-2024,2024
Rhoderlanden Groep B.V.,jan.pol@rhoderlandengroep.nl,NLD,Beuningen,https://rhoderlandengroep.nl,Denekamperstraat 23,287000,Zorginstituut Nederland,NLD,79620000,645100-2025,2025
REACon B.V.,jan@reacon.nl,NLD,WEMELDINGE,http://www.reacon.nl,Korte Eeweg 7,497247.87,Gemeente Vlissingen,NLD,39100000,167271-2025,2025
C. Janssen Rondhout Boxmeer b.v.,jan@rondhoutboxmeer.nl,NLD,Boxmeer,,Postbus 14,,Wald und Holz NRW,DEU,77200000,3165-2025,2025
Schipper Bosbouw en Verhuur,jan.schipper88@gmail.com,NLD,Hijken,,Noordkamp 8A,,"Allgemeiner Hannoverscher Klosterfonds, vertreten durch Klosterkammer Hannover, vertreten durch Klosterkammerforstbetrieb",DEU,77200000,180462-2024,2024
Leertouwer B.V.,janschreuder@leertouwer.nl,NLD,Barneveld,http://www.leertouwer.nl,Albert Plesmanstraat 38,1.0,Stichting ROC Midden Nederland,NLD,72000000,797308-2025,2025
Skills Meducation B.V.,jan@skills-meducation.nl,NLD,HILVERSUM,http://www.skills-meducation.nl,Arendstraat 15,,VISTA college,NLD,33140000,415241-2025,2025
Skills Meducation B.V.,jan@skills-muducation.nl,NLD,Hilversum,,,8677686,Ministerie van Defensie,NLD,33190000,247564-2024,2024
Jan Stoof bouwadviesbureau,janstoof@ziggo.nl,NLD,Lisse,,"W.L. Döllstraat, 79",54720,Omgevingsdienst Regio Utrecht (ODRU),NLD,79620000,855756-2025,2025
Buro voor bouwkunst en bouwmanagement,j.anthonisse@xs4all.nl,NLD,Goes,,Zuidvlietstraat 11,1.0,Gemeente Sluis,NLD,79620000,677725-2024,2024
Cooperatie Centroide,jantina@centroide.nl,NLD,Hengelo,,,,SamenTwente / GGD Twente,NLD,50000000,16933-2024,2024
LoopbaanProf,jantine@loopbaanprof.nl,NLD,Maastricht,https://www.ww/ww.loopbaanprof.nl,Regenboogschotel 7,76000,Provincie Limburg,NLD,79620000,621492-2024,2024
Officebooking B.V.,jantine.vanderweerdt@officebooking.net,NLD,Rotterdam,https://officebooking.com/nl/,Schiekade 189 Unit 6.01,420000,Universiteit van Amsterdam,NLD,48000000,464503-2024,2024
Technisch Advies- en Handelsburo J.J. Bos B.V.,jan.troost@jjbosbv.nl,NLD,Gouda,https://www.jjbosbv.nl,Marconistraat 11,1900000,Rijksinstituut voor Volksgezondheid en Milieu (RIVM),NLD,38410000,631096-2024,2024
Croonwolter&dros B.V.,jan.vandennoort@croonwolterendros.nl,NLD,Rotterdam,https://www.croonwolterendros.nl,Marten Meesweg 25,5000000,Gemeente Hengelo,NLD,71334000,166716-2024,2024
Van Doorn Infra B.V.,jan@vandoorninfra.nl,NLD,SCHIJNDEL,http://www.vandoorninfra.nl,Vossenbergsesteeg 5,,Gemeente Meierijstad,NLD,45432112,226976-2025,2025
Brimos B.V.,jan.vangiessen@brimos.nl,NLD,Hattem,https://www.brimos.nl,3e Industrieweg 10,214.000,Provincie Limburg,NLD,34992200,581267-2025,2025
Walk In The Park,jan@walkinthepark.nl,NLD,Soest,http://www.walkinthepark.nl,Weteringpad 52,55000.0,NOS,NLD,92200000,17030-2025,2025
PHILIPS MEDICAL SYSTEMS NEDERLAND BV,jan.weg@philips.com,NLD,BEST,,VEENPLUIS 6,5138668,"European Union, represented by the European Commission on behalf of and for the account of Tunisia",TUN,33100000,673300-2024,2024
Loonbedrijf J. Markusse en Zoon B.V.,janwillem@markussebv.nl,NLD,'s-Heer Abtskerke,,Linswegje 3,1,Staatsbosbeheer,NLD,77000000,312989-2024,2024
Proof Adviseurs B.V.,janwillem@proofadviseurs.nl,NLD,Rotterdam,https://www.proofadviseurs.nl,Hofplein 20 7.15-7.16,8930,Vereniging van Nederlandse Gemeenten,NLD,79620000,758539-2025,2025
Infradata B.V,jan-willem.sipman@infradata.nl,NLD,Leiden,http://www.infradata.nl,Nieuwenhuizenweg 3,1.0,Stichting ROC Midden Nederland,NLD,32422000,601216-2024,2024
Nomios Netherlands B.V.,jan-willem.sipman@nomios.nl,NLD,Zoeterwoude,https://www.nomios.nl/,Stadhouderslaan 900,1815526,Modulaire Gemeenschappelijke regeling Rijk van Nijmegen,NLD,48821000,265854-2025,2025
Wirtz Film & Experience,jan-willem@wirtzfilm.nl,NLD,Amsterdam,,Asterweg 20 B2,10000000,ministerie van Buitenlandse Zaken,NLD,92110000,608678-2025,2025
Carl Zeiss B.V.,jarno.voortman@zeiss.com,NLD,Breda,https://www.zeiss.com/microscopy/int/products,Graaf Engelbertlaan 75  ,,Universitair Medisch Centrum Utrecht,NLD,38000000,746599-2025,2025
Plusine Systems B.V. (handelsnaam Axians),jasna.hodzic@axians.com,NLD,BEVERWIJK,http://www.axians.com,Gooiland 70SHE Gebouw,,"BAR-Organisatie (Barendrecht, Albrandswaard, Ridderkerk)",NLD,72200000,42567-2024,2024
Orange Charging,jasper.boogert@orangecharging.com,NLD,Bergen op Zoom,https://www.orangecharging.com,Van Konijnenburgweg 40,0.02,Politie,NLD,31681500,100518-2024,2024
Bprofessionals bv,jasper@bprofessionals.nl,NLD,Rotterdam,,,1731022,Gemeente Rotterdam,NLD,79620000,359859-2024,2024
CLS Led B.V.,Jasper@cls-led.com,NLD,Wijchen,http://www.cls-led.com,Bijsterhuizen 2523,,Nationaal Museum van Wereldculturen,NLD,31500000,106736-2024,2024
De Groene Lobby B.V.,jasper@degroenelobby.nl,NLD,Haarlem,https://degroenelobby.nl/,Vooruitgangstraat 155,8815000,Gemeente Amsterdam,NLD,90900000,65757-2025,2025
Gfacility Projects B.V.,jasper.essing@gfacility.com,NLD,Eindhoven,,Kennedyplein 200,1068612.71,stad Brugge,BEL,72212100,446121-2024,2024
Groowup,jasper@groowup.nl,NLD,Breda,http://www.groowup.nl,Stationslaan 1200 1200,,Centrum Indicatiestelling Zorg (ZBO),NLD,72000000,800592-2024,2024
Handhaving Support B.V.,jasper.haartsen@hsup.nl,NLD,Gouda,,Zuidelijk Halfrond 1,,Gemeente Amsterdam,NLD,75240000,526792-2025,2025
Architectenbureau ir. J de Haan,jasper@jasperdehaanarchitecten.nl,NLD,Rotterdam,,,1200000,Gemeente Groningen,NLD,71000000,221944-2024,2024
Solyne B.V.,jasper@solyne.nl,NLD,Amsterdam,http://www.solyne.nl,Kabelweg 37,44640.0,Omgevingsdienst Regio Utrecht (ODRU),NL,79620000,664130-2022,2022
Biomedic B.V.,jasper.vanrijgersma@biomedic.nl,NLD,Almere,,Antennestraat 86,830165,Ministerie van Defensie,NLD,33111000,102572-2025,2025
Finalist IT Group B.V.,jasper.van.schelven@finalist.nl,NLD,Rotterdam,http://www.finalist.nl,Weena 690,364000.0,Stichting Zuyd Hogeschool,NLD,72000000,607178-2025,2025
Kenter Jeugdhulp,jasperwagemakers@kenterjeugdhulp.nl,NLD,Santpoort-Noord,http://www.kenterjeugdhulp.nl,Middenduinerweg 44,1.0,Gemeente Haarlemmermeer,NL,85320000,368239-2021,2021
Driestar educatief,j.a.verhoeven@driestar-educatief.nl,NLD,GOUDA,http://www.driestar-educatief.nl,Burgemeester Jamessingel 2,,Gemeente Krimpen aan den IJssel,NLD,85000000,849179-2025,2025
Venko Schilderwerken B.V.,jbarth@brandsafway.com,NLD,Hoogeveen,http://www.venko.nl,Marconistraat 1a,,Stichting Koninklijke Defensiemusea,NLD,50241000,336112-2025,2025
DGMR Bouw B.V.,jb@dgmr.nl,NLD,ARNHEM,http://www.dgmr.nl,Weerdjesstraat 70,300.0,Stichting Kroller-Muller Museum,NL,71300000,457507-2023,2023
Variass Electronics B.V.,j.behrendt@variass.nl,NLD,Veendam,http://www.variass.nl,Cereslaan 4,4430334.44,Stichting Nederlandse Wetenschappelijk Onderzoek Instituten (NWO-I),NL,31712310,660391-2022,2022
Vinario B.V.,jbenmimoun@vinario.nl,NLD,'s-Gravenhage,https://www.vinario.nl,Alexanderveld 5,400000,Gemeente Den Haag,NLD,79210000,759910-2024,2024
Machinefabriek Rusthoven B.V.,j.bloem@rusthoven.com,NLD,Groningen,https://www.rusthoven.com,Stockholmstraat 5,6000000,Gemeente Midden-Groningen,NLD,45351000,453324-2025,2025
Nationale Bomenbank B.V.,j.blokland@nationalebomenbank.nl,NLD,BLESKENSGRAAF CA,http://www.nationalebomenbank.nl,Abbekesdoel 22a,1.0,Gemeente Echt-Susteren,NLD,77000000,786032-2025,2025
Picturae,j.bloothoofd@picturae.com,NLD,Heerhugowaard,https://picturae.com/en/,J. Duikerweg 14,0.01,"Bundesrepublik Deutschland, vertreten durch das Beschaffungsamt des Bundesministeriums des Innern",DE,79995100,189648-2021,2021
Doevenkamp B.V.,j.booy@adhdnoord.nl,NLD,Nieuw-Buinen,,Zuiderdiep 140,106200000,Gemeente Emmen,NLD,85000000,684015-2024,2024
Desque,j.bosman@desque.nl,NLD,EINDHOVEN,http://www.desque.nl,Klokgebouw 210,0.01,Gemeente Oss,NLD,39100000,399698-2025,2025
Otto Barkhuis Mechanisatie BV,j.bos@ottobarkhuis.nl,NLD,Musselkanaal,,Nijverheidslaan 50,182340.23,Waterschap Hunze en Aa's,NL,16000000,417365-2023,2023
Jan Bakker Transport B.V.,j.braad@janbakker.nl,NLD,Hattemerbroek,http://www.janbakker.nl,Duurzaamheidstraat 78,2625541.95,"Rijkswaterstaat Programma's, Projecten en Onderhoud",NLD,60100000,212912-2025,2025
Kreunen Bouw Lochem B.V.,j.brunshorst@kreunenbouw.nl,NLD,LOCHEM,http://www.kreunenbouw.nl,Hanzeweg 11,5407664.0,Stichting Speciaal Onderwijs Twente en Oost Gelderland,NLD,45000000,69300-2025,2025
Mobypeople bv,j.burger@mobypeople.nl,NLD,'s-Hertogenbosch,,,328950,Gemeente Rotterdam,NLD,79620000,65596-2024,2024
Aannemersbedrijf Haafkes,j.cents@haafkes.nl,NLD,Goor,https://www.haafkesgoor.nl/,Wheedwarsweg 9,5000000,Gemeente Voorst,NLD,45000000,668731-2025,2025
Bartels & Vedder B.V.,jcvedder@bartelsvedder.nl,NLD,Bunschoten-Spakenburg,https://www.bartelsvedder.nl,Dorpsstraat 73 a,418500,Gemeente Rotterdam,NLD,71300000,756619-2025,2025
Dalstra Touring B.V. ,j.dalstra@dalstra.nl,NLD,Surhuisterveen,,,0.00,Firda,NLD,60140000,432389-2024,2024
Lelie Zorggroep,jd.dejong@leliezorggroep.nl,NLD,Rotterdam,https://www.leliezorggroep.nl,Hoofdweg 222,125000000,Gemeente Gouda,NLD,85000000,787816-2024,2024
Vigilat Beveiligingen B.V.,j.deboer@vigilat.nl,NLD,APELDOORN,http://www.vigilat.nl,Watermanstraat 41,1395327.84,Gemeente Deventer,NL,79710000,508760-2023,2023
Verhart Groen B.V.,jdejong@verhartgroen.nl,NLD,MONTFOORT,http://www.verhartgroen.nl,Heeswijk 118,,Gemeente Rijswijk,NLD,77310000,102967-2025,2025
Grootgroener B.V.,j.dekker@grootgroener.nl,NLD,Wierden,https://www.grootgroener.nl,Vriezenveenseweg 57 a,,Waterschap Vechtstromen,NLD,77310000,855367-2025,2025
SportDrenthe,jdelang@sportdrenthe.nl,NLD,Hoogeveen,http://www.sportdrenthe.nl,Eisenhowerstraat 35,125.0,Stichting Jongeren Op Gezond Gewicht,NL,79620000,168724-2021,2021
Van der Straaten aannemingsmaatschappij bv,j.demeij@vd-straaten.nl,NLD,Hansweert,,,11837884,Provincie Zeeland,NLD,45210000,117477-2025,2025
Aannemersbedrijf B. de Nijs-Soffers B.V.,j.denijs@denijssoffers.nl,NLD,HOOGERHEIDE,http://www.bdenijssoffers.nl,Kooiweg 20,,Centraal Orgaan opvang asielzoekers (COA),NLD,45000000,740582-2024,2024
Capra advocaten,j.deroover@capra.nl,NLD,'s-Gravenhage,http://www.capra.nl,Ln Copes van Cattenburch 56,6.0,Vrije Universiteit Amsterdam,NL,79100000,365602-2021,2021
Boomkwekerij Ebben B.V.,j.desplenter@ebben.nl,NLD,Cuijk,,Beerseweg 45,,Antwerpen ,BEL,03452000,643756-2025,2025
De Drukkerij B.V.,j.devlieger@drukkerijmiddelburg.nl,NLD,Middelburg,http://www.drukkerijmiddelburg.nl,Markt 51,1.0,Gemeente Middelburg,NL,92000000,168036-2021,2021
De Vries Van Stockum,j.devries@devriesvanstockum.nl,NLD,Haarlem,http://www.devriesvanstockum.nl,Gedempte Oude Gracht 27,,Rijn IJssel,NLD,22100000,698917-2024,2024
Cyclomedia Technology,jdewilde@cyclomedia.com,NLD,Zaltbommel,,Van Voordenpark 1b,,Intercommunale Leiedal,BEL,71354200,29533-2024,2024
DE WILDE NL B.V.,j.de.wilde@dewildebv.nl,NLD,Vianen,http://www.dewildebv.nl,Edisonweg 8,,ProRail B.V.,NLD,45200000,60151-2025,2025
Magnus Blue B.V.,j.dgeus@magnus.nl,NLD,NAARDEN,http://www.magnus.nl,Gooimeer 5 39,33000000.0,Vrije Universiteit Amsterdam,NL,72000000,289971-2022,2022
Eromesmarko B.V.,j.diender@eromesmarko.nl,NLD,Wijchen,http://www.eromesmarko.nl,Nieuweweg 240,,Aeres,NLD,39100000,404614-2025,2025
VConsyst bv,jdijkhof@vconsyst.nl,NLD,Genemuiden,http://www.vconsyst.com,Schering 31 33,0,Werkorganisatie BUCH,NL,34928480,456150-2020,2020
Dura Vermeer Infra Landelijke Projecten B.V.,j.d.man@duravermeer.nl,NLD,Hoofddorp,,Taurusavenue 165,48000000,Enexis Groep,NLD,45000000,412535-2024,2024
Dokter Schoonmaakorganisatie B.V.,J.Dokter@dokterschoon.nl,NLD,EMMEN,http://www.dokterschoon.nl,Maxwellstraat 2,2400000.0,dr. Aletta Jacobs College,NLD,90900000,4157-2025,2025
Verhoeven Vastgoed Verbeteraars Arnhem B.V.,j.dollen@metverhoeven.nl,NLD,Arnhem,http://www.metverhoeven.nl,Leemansweg 97,,Gemeente Hardenberg,NLD,45440000,212986-2025,2025
Sanitize,jdol@sanitize.nl,NLD,Hengelo,http://www.sanitize.nl,Joseph Schumpeterstraat 2,1244000.0,Stichting Varietas,NLD,90900000,99514-2025,2025
Aan de Stegge Twello,jdr@adst.nl,NLD,Twello,http://www.adst.nl,Hietweideweg 14,1.0,Gemeente Venlo,NL,45213312,430949-2020,2020
Continental Car Parks B.V.,jdr@carparks.nl,NLD,Twello,http://www.continentalcarparks.nl,Hietweideweg 14,12975955,Gemeente Vlissingen,NLD,45213312,167904-2025,2025
ZuidTec B.V.,jd.wolsheimer@zuidtec.nl,NLD,Maasdam,https://www.zuidtec.com,Oud Bonaventurasedijk 99 B,1157000,Waterschap Hollandse Delta,NLD,50100000,263724-2024,2024
Bureau B + B Stedebouw en Landschapsarchitectuur B.V.,jeanette.visser@bplusb.nl,NLD,AMSTERDAM,http://www.bplusb.nl,Gedempt Hamerkanaal 96,4.0,Gemeente Assen,NL,71300000,449668-2023,2023
Nlmtd,jeanick@nlmtd.com,NLD,Amsterdam,,Fred. Roeskestraat 115 115,3353000.0,Stichting Data Safe House Rotterdam,NLD,79610000,208627-2024,2024
Condor B.V.,jeanine@condor.nl,NLD,Amersfoort,,Displayweg 3,279000.0,Gemeente Helmond,NLD,48000000,405272-2024,2024
AVR-Afvalverwerking bv,jeanine.van.de.grootevheen@avr.nl,NLD,Botlek Rotterdam,http://www.avr.nl,Professor Gerbrandyweg 10,27693495.0,RAD HW bv,NL,90513000,217221-2021,2021
Varkenshouderij N-STOL B.V.,jeannettetijs@hotmail.com,NLD,Haarle,,Poggenbeltweg 21,659223,Stichting Nationaal Groenfonds,NLD,03000000,135819-2025,2025
BCT B.V.,jean-paul.gardeniers@bctsoftware.com,NLD,Sittard,http://www.bctsoftware.com,Hub Dassenplein 3,832966.0,Vrije Universiteit Amsterdam,NLD,72000000,572128-2025,2025
EP labels & advies B.V.,jeffrey@ep-labels.nl,NLD,Oud Gastel,http://www.ep-labels.nl,Argon 2A,,Gemeente Woensdrecht,NLD,71000000,777587-2024,2024
Flexpumps B.V.,jeffrey@flexpumps.com,NLD,Ter Apel,https://www.flexpumps.com/,Nomdenweg 2,,Waterschap Hunze en Aa's,NLD,42122000,467498-2025,2025
Energiewacht B.V.,jeffrey.komdeur@energiewacht.nl,NLD,Zwolle,,Lippestraat 1,200000000,Alliander N.V.,NLD,45300000,194399-2025,2025
Facta,jeffrey.schoordijk@facta.nl,NLD,Uitgeest,http://www.facta.nl,Westerwerf 11,750000.0,Hoogheemraadschap Hollands Noorderkwartier,NL,50000000,423425-2020,2020
TOPP Nederland B.V.,jeffrey@topp.nl,NLD,ZEVENAAR,http://www.topp.nl,Marconistraat 7A,276699.34,Gemeente Noordoostpolder,NLD,44410000,136367-2025,2025
Waterwerken Giethoorn,je.hamstra@planet.nl,NLD,Giethoorn,,Beulakerweg 141,1,Staatsbosbeheer,NLD,77000000,799041-2024,2024
Pius Floris Boomverzorging Amsterdam,j.elbersen@piusfloris.nl,NLD,Amsterdam,https://www.piusflorisamsterdam.nl,Lutkemeerweg 400,0.01,Gemeente Amsterdam,NLD,77000000,313335-2024,2024
JSPM B.V.,j.elenbaas@js-pm.nl,NLD,Amsterdam,https://www.js-pm.nl,Catharina van Tussenbroekstraat 8,168000,Zorginstituut Nederland,NLD,79620000,578480-2025,2025
Adromi & CKMZ Trainingen,jelle.kramer@adromi.nl,NLD,Hendrik-Ido-Ambacht,,Reeweg 146,,Omgevingsdienst NL,NLD,80540000,714054-2024,2024
Kwekerij De Bosrand B.V.,jelle@tcdebosrand.nl,NLD,Wassenaar,,Rijksstraatweg 361 B,5850000,Gemeente Den Haag,NLD,03450000,325132-2024,2024
The Talent Institute B.V.,jelle.telintelo@thetalentinstitute.nl,NLD,Amsterdam,,Johan Huizingalaan 763 A,800000,Nederlandse Publieke Omroep,NLD,73100000,285131-2024,2024
BAS Truck Center B.V.,Jelle.van.den.Berg@bastruckcenter.com,NLD,Veghel,,Mac. Arthurweg 2,1,Gemeente Nijmegen,NLD,50111000,183737-2024,2024
GM products B.V.,jellis.goossens@gmproducts.nl,NLD,Eindhoven,,Hooge Zijde 31,,Alliander N.V.,NLD,44174000,137641-2025,2025
SAP Nederland B.V.,jelmer.las@sap.com,NLD,'S-Hertogenbosch,,,42800000,Ministerie van Defensie,NLD,48000000,314904-2024,2024
GEANT Vereniging,jennifer.white@geant.org,NLD,Amsterdam,,Hoekenrode 3,1.0,GEANT Vereniging,NL,79400000,212310-2021,2021
Signpost Nederland B.V.,jens.cuypers@signpost.eu,NLD,Nieuwegein,https://signpost.nl,Nevelgaarde 8,,Stichting kom Leren,NLD,30213000,278263-2024,2024
Studyportals BV,jen@studyportals.com,NLD,Eindhoven,http://www.studyportals.com,Klokgebouw 280,30000.0,"National University of Ireland, Galway (NUI Galway)",IE,79342200,602838-2023,2023
Jobport B.V.,jeremy@jobport.nl,NLD,Eindhoven,http://www.jobport.nl,Emmasingel 33,490440.0,Gemeente Venlo,NLD,72000000,329285-2024,2024
